Date,Close,Change,Open,High,Low,Volume,Tziros
22/4/2014,2.18,"1,3953%","2,17","2,19","2,15",94.667,"205.092,45"
23/4/2014,2.10,"-3,6697%","2,15","2,19","2,09",234.971,"503.640,91"
24/4/2014,2.15,"2,3810%","2,1","2,15","2,07",122.393,"257.728,60"
25/4/2014,2.15,"0,0000%","2,15","2,15","2,1",109.651,"233.537,44"
28/4/2014,2.10,"-2,3256%","2,1","2,12","2,07",212.226,"444.404,81"
29/4/2014,2.07,"-1,4286%","2,12","2,14","2,06",425.147,"887.207,43"
30/4/2014,2.09,"0,9662%","2,1","2,11","2,07",169.597,"354.635,85"
02/5/2014,2.15,"2,8708%","2,09","2,18","2,09",445.436,"957.439,15"
05/5/2014,2.09,"-2,7907%","2,14","2,14","2,08",124.478,"261.670,60"
06/5/2014,2.05,"-1,9139%","2,08","2,09","2,04",320.572,"660.860,50"
07/5/2014,2.07,"0,9756%","2,06","2,08","2,05",76.055,"157.225,19"
08/5/2014,2.06,"-0,4831%","2,09","2,11","2,03",51.145,"105.428,71"
09/5/2014,1.97,"-4,3689%","2,03","2,07","1,97",224.561,"450.633,17"
12/5/2014,1.96,"-0,5076%","1,97","2,01","1,96",568.312,"1.129.169,44"
13/5/2014,1.97,"0,5102%","1,96","2,02","1,96",227.647,"452.173,56"
14/5/2014,1.99,"1,0152%","1,97","2,03","1,97",318.704,"638.120,96"
15/5/2014,1.93,"-3,0151%","1,98","2,02","1,93",677.413,"1.340.660,66"
16/5/2014,1.90,"-1,5544%","1,96","1,96","1,86",455.229,"869.316,66"
19/5/2014,1.85,"-2,6316%","1,9","1,97","1,81",344.972,"648.176,44"
20/5/2014,1.96,"5,9459%","1,85","1,98","1,85",452.776,"867.441,62"
21/5/2014,1.94,"-1,0204%","2,01","2,01","1,93",73.71,"144.976,44"
22/5/2014,2.00,"3,0928%","1,96","2,01","1,93",483.991,"948.460,04"
23/5/2014,1.99,"-0,5000%","1,98",2,"1,94",315.924,"622.221,19"
26/5/2014,2.02,"1,5075%","1,97","2,04","1,97",140.449,"282.680,44"
27/5/2014,2.04,"0,9901%","2,04","2,05",2,166.39,"338.039,56"
28/5/2014,2.02,"-0,9804%","2,02","2,06","1,99",274.182,"554.383,61"
29/5/2014,2.05,"1,4851%",2,"2,07","1,99",359.763,"735.539,18"
30/5/2014,2.09,"1,9512%","2,05","2,09","2,02",215.934,"448.144,78"
02/6/2014,2.11,"0,9569%","2,06","2,14","2,06",103.785,"218.961,86"
03/6/2014,2.08,"-1,4218%","2,09","2,13","2,07",83.867,"175.649,59"
04/6/2014,2.14,"2,8846%","2,1","2,14","2,07",107.313,"225.827,10"
05/6/2014,2.16,"0,9346%","2,13","2,17","2,13",109.692,"235.840,79"
06/6/2014,2.12,"-1,8519%","2,17","2,17","2,11",89.41,"190.872,48"
10/6/2014,2.11,"-0,4717%","2,12","2,15","2,11",82.643,"175.549,00"
11/6/2014,2.05,"-2,8436%","2,11","2,11","2,05",123.772,"257.524,82"
12/6/2014,2.10,"2,4390%","2,05","2,13","2,05",153.978,"323.605,28"
13/6/2014,2.10,"0,0000%","2,13","2,14","2,07",129.796,"271.747,02"
16/6/2014,2.10,"0,0000%","2,07","2,12","2,07",117.122,"245.938,52"
17/6/2014,2.08,"-0,9524%","2,1","2,11","2,07",101.422,"212.324,89"
18/6/2014,2.08,"0,0000%","2,07","2,11","2,04",123.275,"255.304,21"
19/6/2014,2.12,"1,9231%","2,1","2,13","2,08",82.312,"173.724,74"
20/6/2014,2.07,"-2,3585%","2,12","2,12","2,07",125.212,"261.175,15"
23/6/2014,2.08,"0,4831%","2,09","2,1","2,07",64.275,"134.064,98"
24/6/2014,2.07,"-0,4808%","2,1","2,1","2,06",35.661,"73.972,17"
25/6/2014,2.04,"-1,4493%","2,09","2,09","2,04",78.055,"160.563,34"
26/6/2014,2.05,"0,4902%","2,08","2,08","2,04",38.296,"78.638,97"
27/6/2014,2.05,"0,0000%","2,03","2,06","2,01",118.657,"240.920,72"
30/6/2014,2.02,"-1,4634%","2,05","2,05","2,02",91.957,"187.151,82"
01/7/2014,2.01,"-0,4950%","2,01","2,08","2,01",255.429,"518.719,94"
02/7/2014,2.03,"0,9950%","2,04","2,06","2,01",158.688,"322.709,35"
03/7/2014,1.99,"-1,9704%","2,03","2,06","1,98",232.137,"465.469,97"
04/7/2014,1.98,"-0,5025%",2,"2,01","1,97",85.573,"170.133,82"
07/7/2014,2.00,"1,0101%","1,98",2,"1,97",134.765,"268.876,67"
08/7/2014,1.92,"-4,0000%","1,99","1,99","1,9",250.632,"483.614,23"
09/7/2014,1.87,"-2,6042%","1,92","1,94","1,86",343.663,"650.813,56"
10/7/2014,1.89,"1,0695%","1,92","1,92","1,85",167.424,"313.500,73"
11/7/2014,1.89,"0,0000%","1,89","1,93","1,87",257.267,"488.368,26"
14/7/2014,1.91,"1,0582%","1,86","1,92","1,86",36.782,"69.632,00"
15/7/2014,2.00,"4,7120%","1,91",2,"1,9",116.031,"225.471,64"
16/7/2014,1.94,"-3,0000%","1,98","1,99","1,93",108.834,"212.891,88"
17/7/2014,1.89,"-2,5773%","1,97","1,97","1,89",99.704,"190.291,26"
18/7/2014,1.87,"-1,0582%","1,86","1,9","1,85",147.283,"275.755,10"
21/7/2014,1.85,"-1,0695%","1,86","1,89","1,82",90.655,"167.201,83"
22/7/2014,1.85,"0,0000%","1,83","1,89","1,83",222.299,"412.252,75"
23/7/2014,1.84,"-0,5405%","1,87","1,9","1,84",226.897,"420.357,46"
24/7/2014,1.85,"0,5435%","1,84","1,86","1,82",268.715,"493.864,99"
25/7/2014,1.87,"1,0811%","1,87","1,93","1,86",259.974,"490.966,93"
28/7/2014,1.92,"2,6738%","1,91","1,94","1,9",66.96,"128.897,71"
29/7/2014,1.92,"0,0000%","1,92","1,94","1,88",131.4,"250.732,26"
30/7/2014,1.90,"-1,0417%","1,88","1,92","1,87",88.591,"167.380,44"
31/7/2014,1.85,"-2,6316%","1,92","1,92","1,84",118.563,"221.224,70"
01/8/2014,1.83,"-1,0811%","1,83","1,87","1,82",78.042,"143.563,50"
04/8/2014,1.76,"-3,8251%","1,83","1,86","1,76",139.065,"250.653,06"
05/8/2014,1.74,"-1,1364%","1,76","1,81","1,74",147.029,"261.152,45"
06/8/2014,1.72,"-1,1494%","1,72","1,74","1,66",118.699,"202.267,41"
07/8/2014,1.68,"-2,3256%","1,75","1,75","1,65",145.649,"248.317,69"
08/8/2014,1.66,"-1,1905%","1,71","1,74","1,63",114.856,"192.580,86"
11/8/2014,1.70,"2,4096%","1,71","1,73","1,67",178.337,"303.128,80"
12/8/2014,1.70,"0,0000%","1,68","1,74","1,68",147.489,"251.902,08"
13/8/2014,1.78,"4,7059%","1,73","1,78","1,7",131.876,"229.598,61"
14/8/2014,1.76,"-1,1236%","1,76","1,78","1,72",155.178,"270.863,75"
18/8/2014,1.70,"-3,4091%","1,74","1,77","1,7",90.256,"157.010,03"
19/8/2014,1.75,"2,9412%","1,73","1,75","1,69",99.326,"170.525,15"
20/8/2014,1.76,"0,5714%","1,75","1,78","1,75",80.98,"142.140,48"
21/8/2014,1.82,"3,4091%","1,76","1,82","1,76",126.031,"226.846,06"
22/8/2014,1.85,"1,6484%","1,84","1,87","1,79",153.941,"282.368,23"
25/8/2014,1.82,"-1,6216%","1,85","1,88","1,82",115.322,"213.826,80"
26/8/2014,1.85,"1,6484%","1,87","1,88","1,85",123.69,"229.742,55"
27/8/2014,1.85,"0,0000%","1,88","1,89","1,84",49.441,"91.877,91"
28/8/2014,1.86,"0,5405%","1,83","1,87","1,81",175.237,"322.379,02"
29/8/2014,1.77,"-4,8387%","1,83","1,85","1,77",84.934,"155.081,53"
01/9/2014,1.78,"0,5650%","1,77","1,79","1,75",23.968,"42.424,42"
02/9/2014,1.78,"0,0000%","1,8","1,83","1,78",25.854,"46.714,07"
03/9/2014,1.80,"1,1236%","1,79","1,83","1,76",53.278,"95.748,04"
04/9/2014,1.77,"-1,6667%","1,78","1,8","1,74",104.207,"184.434,98"
05/9/2014,1.81,"2,2599%","1,8","1,82","1,78",84.9,"153.394,96"
08/9/2014,1.81,"0,0000%","1,8","1,82","1,79",37.773,"68.015,49"
09/9/2014,1.78,"-1,6575%","1,81","1,82","1,78",74.314,"133.177,19"
10/9/2014,1.78,"0,0000%","1,77","1,8","1,77",139.522,"248.481,98"
11/9/2014,1.78,"0,0000%","1,8","1,8","1,77",45.619,"81.381,59"
12/9/2014,1.80,"1,1236%","1,78","1,8","1,75",75.012,"133.346,21"
15/9/2014,1.76,"-2,2222%","1,77","1,79","1,75",77.093,"135.642,83"
16/9/2014,1.70,"-3,4091%","1,74","1,74","1,66",248.945,"423.570,96"
17/9/2014,1.70,"0,0000%","1,69","1,74","1,66",156.083,"266.451,98"
18/9/2014,1.68,"-1,1765%","1,72","1,73","1,66",89.964,"152.347,16"
19/9/2014,1.75,"4,1667%","1,68","1,75","1,63",202.003,"339.819,96"
22/9/2014,1.69,"-3,4286%","1,74","1,74","1,68",51.789,"88.042,88"
23/9/2014,1.67,"-1,1834%","1,68","1,68","1,65",213.762,"355.761,83"
24/9/2014,1.71,"2,3952%","1,64","1,72","1,64",197.766,"335.024,43"
25/9/2014,1.68,"-1,7544%","1,73","1,73","1,66",234.556,"397.855,03"
26/9/2014,1.68,"0,0000%","1,66","1,68","1,65",119.617,"199.312,76"
29/9/2014,1.64,"-2,3810%","1,64","1,66","1,61",171.431,"281.249,78"
30/9/2014,1.60,"-2,4390%","1,61","1,66","1,59",87.392,"141.321,96"
01/10/2014,1.50,"-6,2500%","1,62","1,66","1,5",178.929,"284.309,50"
02/10/2014,1.50,"0,0000%","1,53","1,55","1,47",188.422,"285.197,54"
03/10/2014,1.53,"2,0000%","1,5","1,55","1,5",112.267,"169.925,52"
06/10/2014,1.52,"-0,6536%","1,53","1,56","1,51",1.617.836,"2.475.071,29"
07/10/2014,1.50,"-1,3158%","1,52","1,53","1,48",124.47,"186.479,41"
08/10/2014,1.49,"-0,6667%","1,5","1,54","1,48",94.695,"141.924,33"
09/10/2014,1.50,"0,6711%","1,52","1,53","1,48",124.104,"186.661,64"
10/10/2014,1.45,"-3,3333%","1,5","1,5","1,45",152.623,"227.127,35"
13/10/2014,1.36,"-6,2069%","1,45","1,49","1,36",422.179,"606.971,37"
14/10/2014,1.25,"-8,0882%","1,36","1,37","1,25",278.097,"358.729,30"
15/10/2014,1.14,"-8,8000%","1,25","1,28","1,08",679.94,"778.098,42"
16/10/2014,1.19,"4,3860%","1,17","1,2","1,1",492.075,"570.327,75"
17/10/2014,1.29,"8,4034%","1,2","1,29","1,2",244.113,"305.195,89"
20/10/2014,1.24,"-3,8760%","1,3","1,3","1,23",147.301,"185.000,91"
21/10/2014,1.29,"4,0323%","1,24","1,29","1,23",174.556,"222.192,70"
22/10/2014,1.31,"1,5504%","1,3","1,32","1,25",120.378,"155.400,04"
23/10/2014,1.32,"0,7634%","1,31","1,35","1,27",113.381,"148.030,22"
24/10/2014,1.37,"3,7879%","1,35","1,37","1,32",297.712,"401.839,23"
27/10/2014,1.30,"-5,1095%","1,38","1,39","1,22",278.484,"359.297,83"
29/10/2014,1.22,"-6,1538%","1,32","1,32","1,19",86.428,"108.096,40"
30/10/2014,1.15,"-5,7377%","1,25","1,26","1,11",278.723,"325.556,53"
31/10/2014,1.13,"-1,7391%","1,19","1,19","1,1",247.836,"282.395,82"
03/11/2014,1.21,"7,0796%","1,15","1,22","1,15",100.304,"118.713,60"
04/11/2014,1.20,"-0,8264%","1,22","1,25","1,2",99.131,"121.248,99"
05/11/2014,1.24,"3,3333%","1,2","1,25","1,2",83.777,"102.831,95"
06/11/2014,1.26,"1,6129%","1,25","1,27","1,21",110.782,"137.000,50"
07/11/2014,1.20,"-4,7619%","1,27","1,27","1,16",292.295,"351.015,19"
10/11/2014,1.16,"-3,3333%","1,2","1,2","1,15",49.845,"58.039,69"
11/11/2014,1.14,"-1,7241%","1,16","1,19","1,1",286.246,"329.619,00"
12/11/2014,1.09,"-4,3860%","1,12","1,14","1,05",170.138,"185.502,09"
13/11/2014,1.05,"-3,6697%","1,04","1,09","1,03",146.596,"155.472,06"
14/11/2014,1.05,"0,0000%","1,05","1,1","1,04",343.691,"369.857,34"
17/11/2014,1.04,"-0,9524%","1,05","1,08","1,04",104.203,"109.559,98"
18/11/2014,1.11,"6,7308%","1,07","1,11","1,05",184.713,"199.126,33"
19/11/2014,1.11,"0,0000%","1,12","1,17","1,07",333.33,"372.321,74"
20/11/2014,1.13,"1,8018%","1,12","1,14","1,11",224.918,"253.308,63"
21/11/2014,1.20,"6,1947%","1,14","1,21","1,12",458.448,"544.548,40"
24/11/2014,1.20,"0,0000%","1,2","1,22","1,16",161.599,"192.472,19"
25/11/2014,1.21,"0,8333%","1,17","1,21","1,17",87.723,"104.865,96"
26/11/2014,1.21,"0,0000%","1,21","1,21","1,18",155.229,"185.466,45"
27/11/2014,1.20,"-0,8264%","1,2","1,2","1,15",129.275,"152.632,54"
28/11/2014,1.18,"-1,6667%","1,2","1,23","1,17",179.358,"213.901,04"
01/12/2014,1.18,"0,0000%","1,2","1,21","1,18",96.457,"115.033,58"
02/12/2014,1.25,"5,9322%","1,2","1,27","1,2",278.613,"342.768,85"
03/12/2014,1.23,"-1,6000%","1,25","1,27","1,23",398.177,"496.221,43"
04/12/2014,1.21,"-1,6260%","1,25","1,26","1,19",612.404,"753.812,11"
05/12/2014,1.23,"1,6529%","1,22","1,27","1,18",1.192.756,"1.464.669,12"
08/12/2014,1.23,"0,0000%","1,23","1,27","1,21",492.508,"609.857,09"
09/12/2014,1.10,"-10,5691%","1,16","1,18","1,08",828.892,"939.518,82"
10/12/2014,1.06,"-3,6364%","1,1","1,1","1,05",226.283,"241.482,16"
11/12/2014,1.00,"-5,6604%","1,05","1,06","0,99",603.715,"606.430,27"
12/12/2014,1.00,"0,0000%",1,"1,05",1,486.317,"489.282,16"
15/12/2014,1.03,"3,0000%","1,02","1,08","1,02",217.98,"227.992,99"
16/12/2014,1.01,"-1,9417%","1,05","1,07","1,01",449.888,"458.447,72"
17/12/2014,1.05,"3,9604%","1,02","1,05","1,01",38.916,"40.326,43"
18/12/2014,1.05,"0,0000%",1,"1,06",1,193.282,"201.685,55"
19/12/2014,1.09,"3,8095%","1,08","1,09","1,06",253.527,"272.842,50"
22/12/2014,1.15,"5,5046%","1,06","1,15","1,06",124.07,"139.407,65"
23/12/2014,1.14,"-0,8696%","1,14","1,15","1,1",116.377,"131.071,26"
29/12/2014,1.05,"-7,8947%","1,1","1,1","1,01",387.67,"403.398,64"
30/12/2014,1.05,"0,0000%","1,06","1,07","1,04",100.536,"105.768,68"
31/12/2014,1.09,"3,8095%","1,05","1,09","1,05",122.613,"131.135,41"
02/1/2015,1.14,"4,5872%","1,09","1,16","1,09",106.788,"120.522,39"
05/1/2015,1.09,"-4,3860%","1,12","1,12","1,06",59.197,"64.856,65"
07/1/2015,1.10,"0,9174%","1,06","1,1","1,05",63.466,"68.625,35"
08/1/2015,1.09,"-0,9091%","1,12","1,15","1,09",128.145,"143.431,26"
09/1/2015,1.15,"5,5046%","1,14","1,15","1,12",237.547,"270.856,85"
12/1/2015,1.21,"5,2174%","1,14","1,22","1,14",79.563,"93.806,98"
13/1/2015,1.24,"2,4793%","1,2","1,26","1,2",174.066,"215.628,69"
14/1/2015,1.26,"1,6129%","1,21","1,27","1,21",140.224,"175.270,02"
15/1/2015,1.28,"1,5873%","1,24","1,28","1,23",118.75,"148.651,22"
16/1/2015,1.27,"-0,7813%","1,25","1,29","1,24",88.538,"112.077,84"
19/1/2015,1.27,"0,0000%","1,28","1,29","1,25",33.337,"42.322,97"
20/1/2015,1.30,"2,3622%","1,25","1,3","1,25",50.243,"64.564,53"
21/1/2015,1.27,"-2,3077%","1,29","1,3","1,23",215.801,"276.720,85"
22/1/2015,1.31,"3,1496%","1,26","1,32","1,26",86.453,"112.085,15"
23/1/2015,1.37,"4,5802%","1,34","1,39","1,33",144.48,"197.250,72"
26/1/2015,1.37,"0,0000%","1,35","1,38","1,31",100.911,"137.786,97"
27/1/2015,1.35,"-1,4599%","1,38","1,38","1,28",120.128,"160.758,64"
28/1/2015,1.34,"-0,7407%","1,35","1,35","1,27",245.497,"320.367,31"
29/1/2015,1.33,"-0,7463%","1,34","1,34","1,3",125.347,"166.057,92"
30/1/2015,1.31,"-1,5038%","1,3","1,33","1,26",268.775,"348.342,99"
02/2/2015,1.32,"0,7634%","1,35","1,37","1,31",94.179,"125.795,49"
03/2/2015,1.50,"13,6364%","1,38","1,52","1,36",251.688,"368.117,60"
04/2/2015,1.54,"2,6667%","1,45","1,57","1,45",116.596,"176.303,80"
05/2/2015,1.52,"-1,2987%","1,46","1,54","1,45",100.734,"149.858,36"
06/2/2015,1.54,"1,3158%","1,52","1,54","1,5",186.465,"284.038,73"
09/2/2015,1.55,"0,6494%","1,5","1,55","1,5",92.043,"140.450,27"
10/2/2015,1.65,"6,4516%","1,55","1,67","1,55",93.111,"149.630,73"
11/2/2015,1.63,"-1,2121%","1,54","1,65","1,53",172.935,"271.734,19"
12/2/2015,1.64,"0,6135%","1,67","1,68","1,62",55.599,"92.211,72"
13/2/2015,1.68,"2,4390%","1,69","1,7","1,63",312.782,"520.557,43"
16/2/2015,1.69,"0,5952%","1,63","1,69","1,63",142.605,"236.459,18"
17/2/2015,1.61,"-4,7337%","1,63","1,7","1,6",137.211,"224.294,77"
18/2/2015,1.63,"1,2422%","1,65","1,66","1,61",35.19,"57.578,39"
19/2/2015,1.63,"0,0000%","1,63","1,65","1,58",115.53,"186.449,80"
20/2/2015,1.65,"1,2270%","1,66","1,66","1,58",95.799,"155.578,38"
24/2/2015,1.75,"6,0606%","1,74","1,75","1,64",258.13,"437.662,53"
25/2/2015,1.76,"0,5714%","1,75","1,76","1,69",110.55,"192.143,47"
26/2/2015,1.76,"0,0000%","1,71","1,78","1,71",105.268,"183.467,10"
27/2/2015,1.79,"1,7045%","1,78","1,79","1,7",107.234,"187.341,01"
02/3/2015,1.80,"0,5587%","1,75","1,8","1,75",51.394,"91.218,91"
03/3/2015,1.79,"-0,5556%","1,8","1,8","1,75",35.478,"63.268,15"
04/3/2015,1.74,"-2,7933%","1,79","1,79","1,72",164.277,"289.486,99"
05/3/2015,1.75,"0,5747%","1,74","1,75","1,62",183.591,"311.063,69"
06/3/2015,1.74,"-0,5714%","1,69","1,75","1,69",48.863,"84.449,34"
09/3/2015,1.70,"-2,2989%","1,74","1,76","1,66",132.053,"227.943,96"
10/3/2015,1.69,"-0,5882%","1,7","1,72","1,65",73.328,"123.572,92"
11/3/2015,1.69,"0,0000%","1,66","1,7","1,64",58.298,"97.811,69"
12/3/2015,1.65,"-2,3669%","1,65","1,69","1,64",62.677,"104.055,62"
13/3/2015,1.58,"-4,2424%","1,63","1,66","1,58",109.725,"178.257,62"
16/3/2015,1.60,"1,2658%","1,62","1,63","1,55",135.593,"216.099,30"
17/3/2015,1.62,"1,2500%","1,56","1,62","1,56",6.814,"10.970,22"
18/3/2015,1.60,"-1,2346%","1,62","1,62","1,54",136.332,"216.923,77"
19/3/2015,1.61,"0,6250%","1,6","1,62","1,59",34.331,"55.192,15"
20/3/2015,1.47,"-8,6957%","1,64","1,65","1,47",748.667,"1.128.538,63"
23/3/2015,1.52,"3,4014%","1,51","1,55","1,5",42.272,"64.256,99"
24/3/2015,1.51,"-0,6579%","1,54","1,55","1,49",149.785,"226.436,36"
26/3/2015,1.51,"0,0000%","1,44","1,54","1,44",468.661,"706.958,92"
27/3/2015,1.54,"1,9868%","1,51","1,57","1,5",125.928,"193.828,90"
30/3/2015,1.51,"-1,9481%","1,51","1,56","1,47",213.925,"324.914,43"
31/3/2015,1.50,"-0,6623%","1,51","1,55","1,5",62.791,"95.507,72"
01/4/2015,1.53,"2,0000%","1,53","1,54","1,5",138.002,"208.913,53"
02/4/2015,1.53,"0,0000%","1,5","1,54","1,49",107.196,"161.960,21"
07/4/2015,1.50,"-1,9608%","1,5","1,52","1,47",23.025,"34.379,00"
08/4/2015,1.51,"0,6667%","1,52","1,52","1,45",54.836,"81.554,65"
09/4/2015,1.53,"1,3245%","1,52","1,53","1,5",5.075,"7.689,73"
14/4/2015,1.54,"0,6536%","1,56","1,56","1,5",27.561,"42.095,61"
15/4/2015,1.51,"-1,9481%","1,55","1,57","1,48",25.36,"38.904,84"
16/4/2015,1.55,"2,6490%","1,53","1,55","1,48",69.895,"107.017,95"
17/4/2015,1.51,"-2,5806%","1,55","1,55","1,5",49.736,"75.998,03"
20/4/2015,1.53,"1,3245%","1,5","1,54","1,49",8.023,"12.136,23"
21/4/2015,1.52,"-0,6536%","1,56","1,56","1,49",220.484,"335.605,09"
22/4/2015,1.50,"-1,3158%","1,5","1,52","1,43",68.536,"101.757,07"
23/4/2015,1.50,"0,0000%","1,48","1,52","1,48",111.033,"166.553,36"
24/4/2015,1.50,"0,0000%","1,5","1,53","1,47",70.636,"105.832,52"
27/4/2015,1.52,"1,3333%","1,48","1,54","1,48",31.089,"46.838,82"
28/4/2015,1.53,"0,6579%","1,52","1,54","1,48",49.055,"74.609,81"
29/4/2015,1.58,"3,2680%","1,52","1,58","1,52",51.947,"81.296,83"
30/4/2015,1.63,"3,1646%","1,55","1,7","1,53",726.522,"1.179.914,44"
04/5/2015,1.75,"7,3620%","1,6","1,76","1,6",112.605,"192.474,64"
05/5/2015,1.69,"-3,4286%","1,67","1,77","1,65",94.321,"162.485,80"
06/5/2015,1.78,"5,3254%","1,65","1,81","1,63",1.076.819,"1.839.392,18"
07/5/2015,1.75,"-1,6854%","1,78","1,86","1,74",98.949,"176.325,72"
08/5/2015,1.73,"-1,1429%","1,75","1,78","1,71",27.715,"48.179,11"
11/5/2015,1.72,"-0,5780%","1,75","1,76","1,67",43.691,"75.161,35"
12/5/2015,1.72,"0,0000%","1,75","1,75","1,7",16.972,"29.316,74"
13/5/2015,1.70,"-1,1628%","1,82","1,83","1,7",36.881,"65.588,97"
14/5/2015,1.74,"2,3529%","1,73","1,78","1,69",23.34,"40.663,50"
15/5/2015,1.71,"-1,7241%","1,74","1,77","1,71",20.676,"36.027,34"
18/5/2015,1.75,"2,3392%","1,75","1,75","1,71",17.408,"30.244,72"
19/5/2015,1.78,"1,7143%","1,74","1,83","1,74",50.922,"90.542,16"
20/5/2015,1.77,"-0,5618%","1,83","1,83","1,76",7.487,"13.399,92"
21/5/2015,1.79,"1,1299%","1,78","1,79","1,74",14.105,"25.012,55"
22/5/2015,1.78,"-0,5587%","1,77","1,79","1,77",6.196,"11.025,18"
25/5/2015,1.76,"-1,1236%","1,75","1,77","1,73",2.76,"4.834,35"
26/5/2015,1.77,"0,5682%","1,75","1,78","1,75",11.41,"20.141,20"
27/5/2015,1.77,"0,0000%","1,75","1,79","1,75",5.09,"9.022,44"
28/5/2015,1.74,"-1,6949%","1,77","1,8","1,74",42.891,"76.138,10"
29/5/2015,1.66,"-4,5977%","1,73","1,8","1,66",130.55,"223.692,40"
02/6/2015,1.65,"-0,6024%","1,66","1,75","1,64",95.368,"162.127,29"
03/6/2015,1.68,"1,8182%","1,67","1,74","1,66",24.433,"41.736,28"
04/6/2015,1.67,"-0,5952%","1,69","1,7","1,67",8.262,"13.944,16"
05/6/2015,1.66,"-0,5988%","1,66","1,7","1,63",116.388,"194.265,52"
08/6/2015,1.58,"-4,8193%","1,66","1,69","1,54",74.617,"120.384,09"
09/6/2015,1.58,"0,0000%","1,55","1,65","1,53",34.993,"56.177,73"
10/6/2015,1.63,"3,1646%","1,54","1,67","1,54",51.288,"81.266,53"
11/6/2015,1.65,"1,2270%","1,68","1,7","1,62",46.628,"77.897,22"
12/6/2015,1.65,"0,0000%","1,6","1,69","1,59",29.607,"49.028,76"
15/6/2015,1.63,"-1,2121%","1,5","1,63","1,5",17.409,"27.741,08"
16/6/2015,1.60,"-1,8405%","1,65","1,65","1,53",16.474,"25.885,95"
17/6/2015,1.55,"-3,1250%","1,54","1,62","1,45",51.008,"78.981,88"
18/6/2015,1.53,"-1,2903%","1,52","1,59","1,43",81.341,"122.995,60"
19/6/2015,1.55,"1,3072%","1,53","1,55","1,49",25.037,"37.894,31"
22/6/2015,1.60,"3,2258%","1,55","1,62","1,55",27.445,"43.532,86"
23/6/2015,1.63,"1,8750%","1,63","1,65","1,6",60.196,"98.740,69"
24/6/2015,1.58,"-3,0675%","1,63","1,63","1,55",11.993,"19.101,21"
25/6/2015,1.65,"4,4304%","1,57","1,65","1,51",112.296,"180.077,63"
26/6/2015,1.70,"3,0303%","1,62","1,73","1,61",102.87,"172.114,96"
03/8/2015,1.52,"-10,5882%","1,26","1,56","1,26",93.787,"127.034,56"
04/8/2015,1.52,"0,0000%","1,52","1,53","1,47",27.249,"40.982,43"
05/8/2015,1.50,"-1,3158%","1,55","1,55","1,42",39.293,"58.968,70"
06/8/2015,1.54,"2,6667%","1,52","1,55","1,5",7.916,"12.034,56"
07/8/2015,1.54,"0,0000%","1,53","1,58","1,52",16.055,"24.792,14"
10/8/2015,1.63,"5,8442%","1,54","1,66","1,54",11.646,"18.675,11"
11/8/2015,1.63,"0,0000%","1,63","1,66","1,6",4.28,"6.982,16"
12/8/2015,1.60,"-1,8405%","1,63","1,65","1,58",25.728,"41.643,62"
13/8/2015,1.60,"0,0000%","1,57","1,6","1,57",16.118,"25.610,14"
14/8/2015,1.56,"-2,5000%","1,61","1,63","1,56",15.794,"25.082,19"
17/8/2015,1.59,"1,9231%","1,59","1,6","1,56",10.453,"16.462,30"
18/8/2015,1.55,"-2,5157%","1,6","1,62","1,54",19.082,"30.068,86"
19/8/2015,1.56,"0,6452%","1,55","1,59","1,55",33.516,"52.387,56"
20/8/2015,1.54,"-1,2821%","1,57","1,57","1,53",9.244,"14.385,54"
21/8/2015,1.55,"0,6494%","1,48","1,55","1,48",5.933,"8.959,06"
24/8/2015,1.50,"-3,2258%","1,45","1,53","1,45",77.923,"116.567,94"
25/8/2015,1.51,"0,6667%","1,52","1,57","1,48",308.621,"463.482,41"
26/8/2015,1.50,"-0,6623%","1,5","1,51","1,5",22.233,"33.354,50"
27/8/2015,1.46,"-2,6667%","1,65","1,65","1,46",7.443,"11.295,91"
28/8/2015,1.50,"2,7397%","1,5","1,5","1,5",18.123,"27.184,50"
31/8/2015,1.52,"1,3333%","1,5","1,53","1,5",14.595,"21.956,48"
01/9/2015,1.46,"-3,9474%","1,52","1,52","1,46",49.821,"74.356,30"
02/9/2015,1.47,"0,6849%","1,42","1,47","1,42",9.063,"13.197,22"
03/9/2015,1.50,"2,0408%","1,5","1,5","1,47",105.623,"158.349,64"
04/9/2015,1.48,"-1,3333%","1,48","1,52","1,47",64.281,"95.604,32"
07/9/2015,1.52,"2,7027%","1,48","1,52","1,46",83.06,"124.428,96"
08/9/2015,1.53,"0,6579%","1,52","1,56","1,5",72.233,"109.630,84"
09/9/2015,1.57,"2,6144%","1,51","1,58","1,51",179.131,"274.631,66"
10/9/2015,1.70,"8,2803%","1,59","1,71","1,57",81.366,"133.662,83"
11/9/2015,1.72,"1,1765%","1,7","1,76","1,64",87.454,"149.288,76"
14/9/2015,1.70,"-1,1628%","1,67","1,73","1,67",91.761,"156.395,21"
15/9/2015,1.67,"-1,7647%","1,7","1,7","1,67",43.671,"73.856,13"
16/9/2015,1.70,"1,7964%","1,69","1,7","1,67",19.905,"33.505,87"
17/9/2015,1.68,"-1,1765%","1,7","1,7","1,66",40.983,"69.138,77"
18/9/2015,1.64,"-2,3810%","1,69","1,7","1,61",86.906,"144.519,08"
21/9/2015,1.68,"2,4390%","1,64","1,69","1,64",35.43,"58.957,83"
22/9/2015,1.67,"-0,5952%","1,69","1,7","1,67",30.514,"51.332,78"
